,id,type,title,director,country,release_year,rating,genre,duration_in_min,duration_in_seasons
272,272,TV Show,Trail of Tears,Unknown,Italy,2008,13+,"Documentary, Special Interest",0,1
273,273,Movie,Trading Paint,Karzan Kader,Italy,2019,17+,"Action, Adventure",87,0
274,274,Movie,Tracktown,"Jeremy Teicher, Alexi Pappas",Italy,2017,18+,"Comedy, Drama, Sports",89,0
275,275,Movie,Traci Townsend,Craig Ross Jr.,Italy,2007,16+,"Comedy, Romance",88,0
276,276,Movie,Toxification,"Rehmat Rayatt, Leva Kwestany",Italy,2019,13+,Documentary,65,0
277,277,Movie,Tour Balas Perdidas en Madrid,Carlos Sánchez,Italy,2021,0+,Music Videos and Concerts,116,0
278,278,TV Show,Tougher In Alaska,Unknown,Italy,2008,10+,TV Shows,0,1
279,279,Movie,Tough Guy: The Bob Probert Story,Geordie Day,Italy,2019,16+,"Documentary, Drama, Sports",93,0
280,280,Movie,Touch Chesi Chudu,Vikram Sirikonda,India,2018,13+,"Drama, International, Romance",142,0
281,281,TV Show,Totally Spies!,Unknown,Italy,2014,7+,Kids,0,6
282,282,TV Show,Total Wipeout,Unknown,Italy,2012,ALL,"Comedy, Documentary, Unscripted",0,6
283,283,Movie,Tortilla Soup,Maria Ripoll,United States,2002,13+,"Comedy, Drama, Romance",104,0
284,284,Movie,Tormented,Bert I. Gordon,Italy,1960,UNRATED,"Horror, Suspense",75,0
285,285,TV Show,Toradora!,Unknown,Italy,2009,14+,"Animation, Anime, Drama",0,1
286,286,Movie,Top Secret Rosies: The Female Computers of WWII,LeAnn Erickson,Italy,2010,13+,Documentary,57,0
287,287,TV Show,Top Gear's Top 41,Unknown,Italy,2013,10+,Documentary,0,1
288,288,TV Show,Top Gear: The Perfect Road Trip Italy,Unknown,Italy,2015,10+,Documentary,0,1
289,289,TV Show,Top Gear: The Perfect Road Trip,Unknown,Italy,2013,10+,Unscripted,0,1
290,290,TV Show,Top Gear: From A-Z,Unknown,Italy,2015,14+,TV Shows,0,1
291,291,TV Show,Top Gear: Ambitious But Rubbish,Unknown,Italy,2014,10+,Documentary,0,1
292,292,TV Show,Top Gear America (2017),Unknown,Italy,2017,14+,Special Interest,0,1
293,293,TV Show,Too Old to Die Young,Unknown,United States,2019,18+,TV Shows,0,1
294,294,Movie,Too Late For Love,Edward Sloman,Italy,1934,18+,Drama,84,0
295,295,Movie,Tone Bell: Can't Cancel This,Tone Bell,Italy,2019,18+,"Arts, Entertainment, and Culture, Comedy, Special Interest",71,0
296,296,Movie,Tomorrow When The War Began,Stuart Beattie,Italy,2012,17+,"Action, Adventure",104,0
297,297,TV Show,Tommy Little: Self-Diagnosed Genius,Unknown,Italy,2020,16+,"Arts, Entertainment, and Culture",0,1
298,298,TV Show,Tom's Paint Shop,Unknown,Italy,2019,ALL,"Animation, Kids",0,2
299,299,Movie,Tom Wilson: Bigger Than You,Manny Rodriguez,Italy,2009,18+,"Arts, Entertainment, and Culture, Comedy, Special Interest",65,0
300,300,TV Show,Tom Walker: Very Very,Unknown,Italy,2020,16+,"Comedy, Talk Show and Variety",0,1
301,301,TV Show,Tom the Tow Truck of Car City,Unknown,Italy,2019,ALL,"Animation, Kids",0,4
302,302,Movie,Tom Sawyer & Huckleberry Finn,Jo Kastner,Italy,2015,13+,"Action, Drama, Kids",91,0
303,303,Movie,"Tom Rhodes: Light, Sweet, Crude",Jay Chapman,Italy,2012,13+,"Arts, Entertainment, and Culture, Comedy, Special Interest",56,0
304,304,Movie,Tom Papa: Live In New York City,Rob Zombie,Italy,2011,13+,"Arts, Entertainment, and Culture, Comedy, Special Interest",57,0
305,305,Movie,Tom Papa: Freaked Out,Jay Chapman,Italy,2013,13+,"Arts, Entertainment, and Culture, Comedy, Special Interest",60,0
306,306,Movie,Tom Hamilton's American Babies,Unknown,Italy,2007,UNRATED,Music Videos and Concerts,42,0
307,307,Movie,Tom Green: Live!,Tom Green,Italy,2012,18+,"Arts, Entertainment, and Culture, Comedy, Special Interest",55,0
308,308,TV Show,Tom Gleeson: Joy,Unknown,Italy,2020,16+,TV Shows,0,1
309,309,TV Show,Tom Clancy's Jack Ryan,Unknown,United States,2019,16+,"Action, Drama, Suspense",0,2
310,310,Movie,Tom Brown's School Days,Robert Stevenson,Italy,1940,ALL,Drama,81,0
311,311,TV Show,Tokyo Vampire Hotel,Unknown,Japan,2018,18+,"Fantasy, Horror, International",0,1
312,312,TV Show,Tokyo Girl,Unknown,Italy,2018,13+,"Drama, International",0,1
313,313,TV Show,Tokyo Alice,Unknown,Japan,2019,13+,"Drama, Romance",0,1
314,314,Movie,Todo Incluido,Roberto Ángel Salcedo,Italy,2015,13+,Comedy,100,0
315,315,TV Show,ToddWorld,Unknown,Italy,2005,ALL,"Animation, Kids",0,2
316,316,Movie,Todd Glass: Talks About Stuff,Jay Chapman,Italy,2012,13+,"Arts, Entertainment, and Culture, Comedy, Special Interest",46,0
317,317,TV Show,Toca Life Stories,Unknown,Italy,2020,13+,"Action, Animation, Kids",0,1
318,318,Movie,To Whom It May Concern,Manu Boyer,Italy,2021,16+,"Drama, Romance",95,0
319,319,TV Show,To Tell The Truth with Bud Collyer,Unknown,Italy,1961,0+,TV Shows,0,1
320,320,Movie,To Let,Ra Chezhiyan,Italy,2019,ALL,"Drama, International",95,0
321,321,Movie,To Catch a Thief,Alfred Hitchcock,United States,1955,8+,"Drama, Suspense",106,0
322,322,Movie,TJ: January 3rd,Jonathan Miller,Italy,2020,18+,"Arts, Entertainment, and Culture, Comedy, Special Interest",57,0
323,323,Movie,Titus Andronicus,Unknown,Italy,2008,UNRATED,Music Videos and Concerts,32,0
324,324,Movie,Titanic The Shocking Truth,Tim Bell,Italy,2012,7+,Documentary,52,0
325,325,Movie,Tio Papi,Fro Rojas,Italy,2013,13+,Kids,87,0
326,326,TV Show,Tiny Trucks,Unknown,Italy,2020,ALL,"Animation, Kids",0,2
327,327,TV Show,Tin Star,Unknown,Italy,2019,18+,"Drama, Suspense",0,2
328,328,TV Show,Timmy Time,Unknown,Italy,2011,ALL,"Animation, Kids",0,5
329,329,TV Show,Time Team America,Unknown,Italy,2014,10+,Special Interest,0,1
330,330,TV Show,Time Enna Boss (Telugu),Unknown,Italy,2020,13+,"Comedy, International",0,1
331,331,TV Show,Time Enna Boss,Unknown,Italy,2020,13+,"Comedy, International",0,1
332,332,Movie,Timbertown,"Adam Dufour, Jacob Dufour",Italy,2021,13+,"Drama, Faith and Spirituality, Special Interest",95,0
333,333,Movie,Timber War,Sam Newfield,Italy,1936,18+,Western,54,0
334,334,Movie,Timber Queen,Frank McDonald,Italy,1944,16+,"Action, Drama, Western",66,0
335,335,Movie,Tim Minchin: So Fing Rock,Matt Askem,Italy,2008,13+,"Arts, Entertainment, and Culture, Comedy, Special Interest",127,0
336,336,Movie,Till Human Voices Wake Us,Michael Petroni,Italy,2003,17+,"Drama, Suspense",96,0
337,337,Movie,TigerCity,Unknown,Italy,2007,UNRATED,Music Videos and Concerts,43,0
338,338,Movie,Tiger Zinda Hai,Ali Abbas Zafar,India,2017,13+,"Action, Drama, International",159,0
339,339,Movie,Ticket to Paradise,Aubrey Scotto,Italy,1936,ALL,"Drama, Suspense",67,0
340,340,Movie,Ticker,Albert Pyun,United States,2001,17+,"Action, Adventure, Suspense",92,0
341,341,Movie,Tick Tock,Kevin Tenney,Italy,2000,17+,"Action, Drama, Suspense",94,0
342,342,Movie,Thunderbirds are Now,Unknown,Italy,2007,UNRATED,Music Videos and Concerts,29,0
343,343,TV Show,Thunderbirds Are Go,Unknown,Italy,2018,ALL,Kids,0,4
344,344,Movie,Thunder Run on Baghdad,Jean-Pierre Krief,Italy,2013,13+,"Documentary, International",132,0
345,345,Movie,Thunder Alley (1985),J.S. Cardone,Italy,1985,17+,Drama,101,0
346,346,Movie,Thunder Alley (1967),Richard Rush,Italy,1967,7+,Action,89,0
347,347,Movie,Thugs Of Hindostan (Hindi),Vijay Krishna Acharya,India,2018,16+,"Action, Drama, International",164,0
348,348,Movie,Thrissur Pooram (4K UHD),Rajesh Mohanan Nair,Italy,2019,UNRATED,Action,152,0
349,349,TV Show,Threesome,Unknown,Italy,2012,17+,Comedy,0,2
350,350,Movie,Three Wishes,Martha Coolidge,United States,1995,13+,"Adventure, Fantasy",116,0
351,351,Movie,Three Guys Named Mike,Charles Walters,Italy,1951,13+,Comedy,90,0
352,352,Movie,Those We Love,Robert Florey,Italy,1932,UNRATED,Drama,73,0
353,353,Movie,Thomasine and Bushrod,Gordon Parks Jr.,Italy,1974,8+,"Action, Romance, Western",95,0
354,354,Movie,Thomas Sowell: Common Sense in a Senseless World,Kyle Clark,Italy,2021,ALL,"Documentary, Talk Show and Variety",57,0
355,355,Movie,Thomas & Friends: The Great Discovery - The Movie,Steve Asquith,Italy,2008,13+,"Animation, Kids",61,0
356,356,Movie,Thomas & Friends: Tale of the Brave - The Movie,Rob Silvestri,Italy,2014,13+,"Animation, Kids",60,0
357,357,Movie,Thomas & Friends: Sodor's Legend of the Lost Treasure (US),David Stoten,Italy,2015,13+,"Animation, Kids",60,0
358,358,Movie,Thomas & Friends: King of the Railway - The Movie,Rob Silvestri,Italy,2013,13+,"Animation, Kids",62,0
359,359,TV Show,Thomas & Friends S22 (US),Unknown,Italy,2019,7+,"Animation, Kids",0,1
360,360,TV Show,Thomas & Friends Classic,Unknown,Italy,2003,0+,Kids,0,7
361,361,TV Show,This Is Me,Unknown,Italy,2015,13+,"Documentary, Drama, LGBTQ",0,1
362,362,TV Show,This is Football,Unknown,United States,2019,13+,"Documentary, Sports, Unscripted",0,1
363,363,TV Show,This Giant Beast That Is The Global Economy,Unknown,United States,2019,16+,"Documentary, Special Interest",0,1
364,364,Movie,Third Eye Spies,Lance Mungia,Italy,2019,13+,"Documentary, Special Interest",115,0
365,365,Movie,Think Like a Dog (4K UHD),Gil Junger,"China, United States, United Kingdom",2020,8+,"Comedy, Kids",91,0
366,366,Movie,Think Like a Dog,Gil Junger,"China, United States, United Kingdom",2020,8+,"Comedy, Kids",91,0
367,367,Movie,Things We Lost In The Fire,Susanna Bier,Italy,2007,17+,Drama,118,0
368,368,Movie,They Meet Again,Erle C. Kenton,Italy,1941,13+,"Arts, Entertainment, and Culture, Drama",71,0
369,369,Movie,These Three,William Wyler,Italy,1936,13+,"Drama, Romance",93,0
370,370,TV Show,THEM,Unknown,Italy,2021,14+,"Drama, Horror, Suspense",0,1
371,371,TV Show,Thella Raju (Telugu),Unknown,Italy,2018,16+,"Drama, International",0,1
372,372,Movie,Theatre: A Love Story,Isao Yukisada,Italy,2020,13+,"Drama, International, Romance",136,0
373,373,Movie,The Zookeeper,Ralph Ziman,"Denmark, United Kingdom, Czech Republic, Netherlands",2001,13+,Drama,99,0
374,374,Movie,The Zombie King,Aidan Belizaire,United Kingdom,2013,16+,"Comedy, Horror",96,0
375,375,Movie,The Young Land,Ted Tetzlaff,Italy,1959,13+,"Action, Western",92,0
376,376,Movie,The Yellow Birds,Alexandre Moors,Italy,2018,17+,Drama,95,0
377,377,TV Show,The Wubbulous World of Dr. Seuss,Unknown,Italy,1997,0+,Kids,0,2
378,378,Movie,The World's Most Peaceful Resorts,Mark Knight,Italy,2012,ALL,Special Interest,60,0
379,379,Movie,The World's Most Breathtaking Waterfalls,Mark Knight,Italy,2012,ALL,Special Interest,60,0
380,380,Movie,The World's Most Beautiful Beaches,Mark Knight,Italy,2012,ALL,"Documentary, Special Interest",60,0
381,381,Movie,The World's Greatest Cities Set to Jazz,Mark Knight,Italy,2017,ALL,"Music Videos and Concerts, Special Interest",66,0
382,382,TV Show,The World Wars,Unknown,Italy,2014,14+,Special Interest,0,1
383,383,Movie,The Work and the Glory,Russell Holt,Italy,2004,8+,"Drama, Faith and Spirituality, Romance",110,0
384,384,Movie,The Woods: Tales of The X Species Volume 1,Neko Sparks,Italy,2018,16+,"Horror, Science Fiction",19,0
385,385,Movie,The Woman Who Wasn't There,"Angelo J. Guglielmo,  Jr.",Italy,2012,16+,Documentary,65,0
386,386,Movie,The Woman of the Town,George Archainbaud,Italy,1943,UNRATED,Western,87,0
387,387,Movie,The Woman in Black 2: Angel of Death,Tom Harper,"United Kingdom, United States",2015,13+,"Horror, Suspense",99,0
388,388,TV Show,The Wolf,Unknown,Italy,2020,13+,"Drama, Romance",0,1
389,389,TV Show,The Witching Season,Unknown,Italy,2018,13+,Horror,0,1
390,390,Movie,The Wise Kids,Stephen Cone,Italy,2012,13+,"Drama, Faith and Spirituality, LGBTQ",96,0
391,391,Movie,The Winslow Boy,David Mamet,Italy,1999,0+,"Drama, Romance",104,0
392,392,TV Show,The Wilds,Unknown,United States,2020,16+,"Drama, Suspense, Young Adult Audience",0,1
393,393,Movie,The Wild Horse Redemption,John Zaritsky,Canada,2007,13+,"Documentary, Special Interest",91,0
394,394,Movie,The Wicker Man (1973),Robin Hardy,Italy,1975,17+,"Horror, Suspense",88,0
395,395,TV Show,The Whole Package,Unknown,Italy,2020,18+,"Drama, LGBTQ, Unscripted",0,1
396,396,Movie,The Who - Sensation The Story Of Tommy,Martin R Smith,Italy,2014,16+,"Documentary, Music Videos and Concerts",80,0
397,397,Movie,The Wereth Eleven,Robert Child,United States,2011,13+,"Documentary, Military and War",61,0
398,398,Movie,The Wedding Year,Robert Luketic,United States,2019,17+,Comedy,91,0
399,399,Movie,The Wedding Night,King Vidor,Italy,1935,13+,"Drama, Romance",79,0
400,400,Movie,The Wedding Dance,Mark Jean,Italy,2009,13+,"Comedy, Romance",90,0
401,401,TV Show,The Vineyard,Unknown,Italy,2021,16+,Drama,0,1
402,402,Movie,The Vast of Night,Andrew Patterson,United States,2020,13+,"Drama, Science Fiction, Suspense",91,0
403,403,TV Show,The Untamed,Unknown,Italy,2019,13+,Drama,0,1
404,404,TV Show,The Underground Railroad,Unknown,United States,2021,17+,Drama,0,1
405,405,Movie,The Underdog (1943),William Nigh,Italy,1943,ALL,"Drama, Military and War",62,0
406,406,Movie,The Uncomfortable Truth,Loki Mulholland,Italy,2017,13+,"Documentary, Kids, Special Interest",85,0
407,407,TV Show,"The Unauthorized Beverly Hills, 90210 Story",Unknown,Italy,2015,14+,TV Shows,0,1
408,408,Movie,The Ultimate Legacy,Joanne Hock,Italy,2015,8+,"Drama, Faith and Spirituality",99,0
409,409,TV Show,The Ultimate Civil War Series,Unknown,Italy,2012,13+,Documentary,0,1
410,410,TV Show,The Twin Flower Legend,Unknown,Italy,2020,18+,"Drama, Romance",0,1
411,411,TV Show,The Tunnel,Unknown,Italy,2018,UNRATED,"Drama, Suspense",0,3
412,412,Movie,The Trumpet of the Swan,"Terry L. Noss, Richard Rich",Italy,2001,0+,"Animation, Kids",75,0
413,413,Movie,The Trump Prophecy,Stephan Schultze,Italy,2018,13+,"Drama, Faith and Spirituality",110,0
414,414,Movie,The True Adventures of Wolfboy,Martin Krejcí,Italy,2020,13+,"Action, Drama",89,0
415,415,TV Show,The Triangle,Unknown,Italy,2005,16+,TV Shows,0,1
416,416,TV Show,The Trial: A Murder In The Family,Unknown,Italy,2017,16+,"Drama, Suspense",0,1
417,417,TV Show,The Toothbrush Family,Unknown,Italy,1999,ALL,TV Shows,0,1
418,418,TV Show,The Time Of Our Lives,Unknown,Italy,2014,16+,Drama,0,2
419,419,TV Show,The Tick,Unknown,United States,2019,18+,"Action, Comedy",0,2
420,420,TV Show,The Three Drinkers Do Scotch Whisky,Unknown,Italy,2019,16+,"Special Interest, Unscripted",0,1
421,421,TV Show,The Test: A New Era for Australia's Team,Unknown,Italy,2020,16+,Documentary,0,1
422,422,TV Show,The Tesla Files,Unknown,Italy,2018,10+,"Documentary, Special Interest",0,1
423,423,TV Show,The Terror Routes,Unknown,Italy,2011,13+,"Documentary, International, Special Interest",0,1
424,424,Movie,The Terror,Roger Corman,Italy,1963,13+,"Drama, Horror, Suspense",83,0
425,425,Movie,The Tall Man,Pascal Laugier,Italy,2012,17+,"Horror, Suspense",106,0
426,426,Movie,The Tag-Along 2,Wei-Hao Cheng,Italy,2017,16+,"Horror, Suspense",107,0
427,427,Movie,The Swap,"Jordan Leondopoulos, John C. Broderick, John Shade",Italy,1969,17+,Drama,91,0
428,428,Movie,The Swami and the Serpent - A Non-Dualist's Encounter with Kundalini,Swami Tadatmananda,Italy,2018,7+,"Documentary, Special Interest",75,0
429,429,TV Show,The Surgeon,Unknown,Italy,2005,13+,"Drama, Suspense",0,1
430,430,Movie,The Super Simple Show - Halloween,"Matt Servo, Troy McDonald, Laurel Dalgleish, Brett Jubinville",Italy,2019,ALL,Kids,44,0
431,431,Movie,The Submarine Kid,Eric Bilitch,Italy,2015,18+,Drama,110,0
432,432,Movie,The Story of the Bee Gees,Tony Waters,Italy,2011,13+,Documentary,45,0
433,433,Movie,The Story of Rod Stewart,Robin Parsons,Italy,2011,13+,Documentary,54,0
434,434,TV Show,The Story of Egypt,Unknown,Italy,2016,13+,"Documentary, Special Interest",0,1
435,435,Movie,The Stoned Age (1994),James Melkonian,Italy,1994,17+,Comedy,91,0
436,436,TV Show,The Stinky & Dirty Show,Unknown,United States,2019,ALL,Kids,0,5
437,437,Movie,The Spirit of Christmas,David Jackson,Italy,2015,8+,"Comedy, Drama, Romance",91,0
438,438,Movie,The Speed of Thought,Evan Oppenheimer,Italy,2014,13+,"Drama, Science Fiction, Suspense",94,0
439,439,Movie,The Spectaculars,André Pellenz,Italy,2020,13+,Comedy,87,0
440,440,Movie,The Special,B. Harrison Smith,Italy,2020,18+,"Drama, Horror, Suspense",94,0
441,441,Movie,The Souvenir,Joanna Hogg,Italy,2019,17+,"Drama, Romance",120,0
442,442,TV Show,The Snowy Day,Unknown,Italy,2016,ALL,Kids,0,1
443,443,Movie,The Snows of Kilimanjaro,Henry King,Italy,1952,13+,"Action, Drama",113,0
444,444,Movie,The Snow Queen: Magic of the Ice Mirror,Aleksey Tsitsilin,Italy,2015,8+,"Animation, Kids",79,0
445,445,TV Show,The Snow Queen,Unknown,Italy,2005,10+,"Action, Fantasy",0,1
446,446,TV Show,The Smoke,Unknown,Italy,2014,16+,TV Shows,0,1
447,447,TV Show,The Sleepless Princess,Unknown,Italy,2020,18+,"Comedy, Drama, Romance",0,1
448,448,Movie,The Sklar Brothers: What Are We Talking About?,Jay Chapman,Italy,2014,18+,"Arts, Entertainment, and Culture, Comedy, Special Interest",69,0
449,449,TV Show,The Silk Road,Unknown,Italy,2019,13+,"Documentary, Special Interest",0,1
450,450,Movie,The Silent Wrecks of Kwajalein Atoll,Oceanic Research Group,Italy,2007,ALL,Documentary,56,0
451,451,Movie,The Silent Army,Jean van de Velde,Italy,2008,16+,"Action, Drama, International",90,0
452,452,Movie,The Silencing (4K UHD),Robin Pront,Italy,2020,17+,Suspense,95,0
453,453,Movie,The Shop,Shawn Cunningham,Italy,2015,13+,"Drama, Suspense",93,0
454,454,TV Show,The Secrets of Quantum Physics,Unknown,Italy,2014,13+,"Documentary, Special Interest",0,1
455,455,Movie,The Secret of Roan Inish,John Sayles,"United States, Ireland",1995,8+,Drama,102,0
456,456,Movie,The Secret Life of Walter Mitty,Norman Z. McLeod,Italy,1947,13+,"Comedy, Science Fiction",111,0
457,457,TV Show,The Secret Life of Us,Unknown,Italy,2006,13+,"Drama, Romance",0,4
458,458,Movie,The Saturn V Story,"Elliot Weaver, Zander Weaver",Italy,2016,ALL,Documentary,53,0
459,459,Movie,The Ruins,Carter Smith,Italy,2008,17+,Horror,91,0
460,460,TV Show,The Royle Family,Unknown,Italy,2006,10+,Comedy,0,4
461,461,TV Show,The Royals,Unknown,Italy,2018,14+,TV Shows,0,4
462,462,Movie,The Rosewood Thieves,Unknown,Italy,2007,UNRATED,Music Videos and Concerts,26,0
463,463,Movie,The Romantics,Galt Neiderhoffer,Italy,2010,13+,"Comedy, Drama",97,0
464,464,TV Show,The Romanoffs,Unknown,United States,2018,16+,Drama,0,1
465,465,Movie,The Road to Fame,Hao Wu,Italy,2014,0+,Documentary,80,0
466,466,TV Show,The Ride That Got Away,Unknown,Italy,2019,13+,Special Interest,0,1
467,467,Movie,The Return 2020,Jamal (Jay) Sommerville aka The God i.e.,Italy,2020,13+,"Action, Drama, Horror",107,0
468,468,Movie,The Retrievers,Paul Schneider,Italy,2001,ALL,"Comedy, Kids",90,0
469,469,TV Show,The Remix,Unknown,India,2018,13+,"International, Music Videos and Concerts, Unscripted",0,1
470,470,TV Show,The Record,Unknown,Italy,2021,13+,"Documentary, Sports",0,1
471,471,Movie,The Real Macaw,Mario Andreacchio,Italy,1999,0+,"Action, Kids",93,0
472,472,Movie,The Real Glory,Henry Hathaway,Italy,1939,13+,"Action, Drama, Romance",97,0
473,473,Movie,The Raveonettes,Baeble Music,Italy,2007,UNRATED,Music Videos and Concerts,48,0
474,474,Movie,The Racketeer,Howard Higgin,Italy,1929,UNRATED,"Action, Drama, Suspense",66,0
475,475,TV Show,The Pyramid - Finding the Truth,Unknown,Italy,2012,ALL,"Documentary, Faith and Spirituality, Special Interest",0,1
476,476,Movie,The Program,Stephen Frears,Italy,2016,17+,"Drama, Sports",104,0
477,477,TV Show,The Private Lives of the Tudors,Unknown,Italy,2016,13+,Documentary,0,1
478,478,Movie,The Prisoner,Yen-Ping Chu,Italy,1990,17+,"Action, Drama",97,0
479,479,TV Show,The Prince Family,Unknown,Italy,2020,14+,"Kids, Special Interest",0,1
480,480,Movie,The PRiMMS,Unknown,Italy,2007,UNRATED,Music Videos and Concerts,36,0
481,481,Movie,The Price of Honor,Neena Nejad and Xoel Pamos,Italy,2016,13+,"Documentary, Drama, Special Interest",109,0
482,482,Movie,The Prey,Jimmy Henderson,Italy,2020,16+,"Action, Suspense",93,0
483,483,Movie,The Pop Ups: Great Pretenders Club,The Pop Ups,Italy,2015,ALL,Kids,30,0
484,484,TV Show,The Playground (Minecraft Roleplay),Unknown,Italy,2020,7+,"Animation, Comedy, Science Fiction",0,1
485,485,Movie,The Phantom of the Opera (Silent),Rupert Julian,Italy,1925,13+,Horror,79,0
486,486,Movie,The Perfect Victim,Elizabeth Rohrbaugh,Italy,2013,13+,"Documentary, Special Interest",84,0
487,487,Movie,The Perfect Stranger,"Jefferson Moore, Shane Sooter",Italy,2006,ALL,Drama,86,0
488,488,Movie,The Perfect Match (1987),Mark Deimel,Italy,1988,13+,Comedy,89,0
489,489,Movie,The Pedophile Hunters,Simon Egan,Italy,2011,13+,"Documentary, International, Special Interest",59,0
490,490,TV Show,The Passing Bells,Unknown,Italy,2014,13+,TV Shows,0,1
491,491,Movie,THE PARTY,Harold Trompetero,Italy,2019,13+,Comedy,91,0
492,492,Movie,The Parallax View,Alan J. Pakula,United States,1974,17+,Drama,102,0
493,493,TV Show,The Paradise,Unknown,Italy,2013,10+,"Drama, Romance",0,2
494,494,TV Show,The Paleo Way,Unknown,Italy,2016,ALL,"Documentary, Special Interest",0,1
